Winning Player's 6 Pokemon,Losing Player's 6 Pokemon,Winning Team
Hatterene / Armarouge / Indeedee-F / Sneasler / Kingambit / Ogerpon-Wellspring,Tornadus / Landorus-Therian / Flutter Mane / Ogerpon-Hearthflame / Rillaboom / Chien-Pao,0
Shiftry / Tornadus / Urshifu-* / Flutter Mane / Heatran / Landorus-Therian,Gastrodon / Grimmsnarl / Iron Hands / Chi-Yu / Sinistcha / Ursaluna-Bloodmoon,0
Garganacl / Samurott-Hisui / Moltres / Flutter Mane / Rillaboom / Urshifu-Single-Strike,Ursaluna-Bloodmoon / Sinistcha / Sneasler / Chi-Yu / Farigiraf / Tornadus,0
Grimmsnarl / Breloom / Scizor / Garganacl / Annihilape / Roaring Moon,Chi-Yu / Dondozo / Tatsugiri / Dragonite / Chien-Pao / Flutter Mane,0
Arcanine-Hisui / Chien-Pao / Urshifu-Rapid-Strike / Rillaboom / Flutter Mane / Tornadus,Ursaluna-Bloodmoon / Ninetales-Alola / Iron Hands / Ogerpon-Wellspring / Indeedee-F / Heatran,0
Ninetales-Alola / Landorus-Therian / Heatran / Okidogi / Ogerpon-Wellspring / Rillaboom,Heatran / Tatsugiri / Ogerpon-Cornerstone / Iron Hands / Roaring Moon / Landorus-Therian,0
Ogerpon-Hearthflame / Tornadus / Empoleon / Rillaboom / Clefairy / Landorus-Therian,Gothitelle / Arcanine-Hisui / Rillaboom / Scream Tail / Urshifu-* / Tornadus,0
Cresselia / Glastrier / Heatran / Urshifu-* / Farigiraf / Rillaboom,Tornadus / Rillaboom / Chien-Pao / Urshifu-* / Flutter Mane / Arcanine-Hisui,0
Armarouge / Indeedee-F / Tornadus / Urshifu-* / Ursaluna-Bloodmoon / Ogerpon,Iron Hands / Iron Bundle / Landorus-Therian / Ogerpon-Hearthflame / Urshifu-* / Flutter Mane,0
Hatterene / Armarouge / Indeedee-F / Sneasler / Kingambit / Ogerpon-Wellspring,Urshifu-* / Flutter Mane / Rillaboom / Chien-Pao / Chi-Yu / Tornadus,0
Cresselia / Roaring Moon / Ursaluna-Bloodmoon / Iron Hands / Azumarill / Amoonguss,Flutter Mane / Iron Hands / Chien-Pao / Tornadus / Ogerpon-Hearthflame / Landorus-Therian,0
Glimmora / Dondozo / Tatsugiri / Ninetales-Alola / Munkidori / Ting-Lu,Ursaluna-Bloodmoon / Snorlax / Sinistcha / Iron Hands / Farigiraf / Flutter Mane,0
Urshifu-Rapid-Strike / Roaring Moon / Illumise / Farigiraf / Chien-Pao / Ursaluna,Indeedee-F / Ogerpon-Wellspring / Iron Bundle / Arcanine-Hisui / Gholdengo / Urshifu-Single-Strike,0
Ogerpon-Wellspring / Chi-Yu / Flutter Mane / Landorus-Therian / Kingambit / Iron Hands,Clefairy / Flamigo / Iron Bundle / Kingambit / Magcargo / Rillaboom,0
Dondozo / Ogerpon-Hearthflame / Glimmora / Iron Hands / Flutter Mane / Sinistcha,Flutter Mane / Heatran / Ogerpon-Wellspring / Landorus-Therian / Dragonite / Chien-Pao,0
Munkidori / Dusknoir / Tinkaton / Arboliva / Muk-Alola / Snorlax,Clefairy / Hatterene / Dragonite / Iron Valiant / Arboliva / Lilligant-Hisui,0
Torkoal / Urshifu-* / Indeedee-F / Ursaluna / Armarouge / Ogerpon-Cornerstone,Rillaboom / Ninetales-Alola / Baxcalibur / Heatran / Ursaluna-Bloodmoon / Dusclops,0
Ninetales-Alola / Landorus-Therian / Heatran / Okidogi / Ogerpon-Wellspring / Weavile,Goodra-Hisui / Lilligant-Hisui / Torkoal / Flutter Mane / Charjabug / Wyrdeer,0
Cresselia / Ursaluna / Iron Hands / Zoroark-Hisui / Enamorus-Therian / Ogerpon-Wellspring,Amoonguss / Heatran / Moltres-Galar / Urshifu-* / Landorus-Therian / Sinistcha,0
Grimmsnarl / Arcanine / Iron Hands / Gastrodon / Sylveon / Corviknight,Cresselia / Ursaluna-Bloodmoon / Iron Hands / Milotic / Rillaboom / Ogerpon-Hearthflame,0
Iron Hands / Dusclops / Ogerpon-Hearthflame / Landorus-Therian / Urshifu-* / Ursaluna-Bloodmoon,Tornadus / Arcanine-Hisui / Iron Hands / Urshifu-* / Sinistcha / Chien-Pao,0
Flutter Mane / Roaring Moon / Heatran / Landorus-Therian / Iron Hands / Amoonguss,Dondozo / Tatsugiri / Rillaboom / Volcarona / Kingambit / Clefairy,0
Chien-Pao / Dragonite / Flutter Mane / Chi-Yu / Dondozo / Tatsugiri,Arcanine-Hisui / Iron Hands / Flutter Mane / Ogerpon-Hearthflame / Milotic / Rillaboom,0
Iron Hands / Landorus-Therian / Ogerpon-Hearthflame / Milotic / Kommo-o / Clefairy,Ogerpon-Hearthflame / Tornadus / Chien-Pao / Urshifu-* / Flutter Mane / Iron Hands,0
Zapdos-Galar / Flutter Mane / Chi-Yu / Ogerpon-Wellspring / Farigiraf / Rillaboom,Dragapult / Chien-Pao / Farigiraf / Iron Hands / Urshifu-* / Tornadus,0
Kingambit / Iron Hands / Iron Bundle / Arcanine-Hisui / Flutter Mane / Amoonguss,Urshifu-* / Tornadus / Arcanine-Hisui / Flutter Mane / Chien-Pao / Rillaboom,0
Ursaluna / Cresselia / Iron Hands / Zoroark-Hisui / Enamorus-Therian / Ogerpon-Wellspring,Ogerpon / Gothitelle / Arcanine-Hisui / Roaring Moon / Gholdengo / Milotic,0
Tornadus / Flutter Mane / Chi-Yu / Ogerpon-Hearthflame / Landorus-Therian / Sinistcha,Iron Hands / Landorus-Therian / Heatran / Sinistcha / Gholdengo / Grimmsnarl,0
Iron Hands / Chien-Pao / Landorus-Therian / Ogerpon-Hearthflame / Tornadus / Flutter Mane,Heatran / Iron Hands / Roaring Moon / Amoonguss / Flutter Mane / Landorus-Therian,0
Glimmora / Ogerpon-Hearthflame / Rillaboom / Flutter Mane / Dondozo / Tatsugiri,Okidogi / Ninetales-Alola / Ogerpon-Wellspring / Landorus-Therian / Baxcalibur / Iron Hands,0
Ursaluna-Bloodmoon / Sinistcha / Sneasler / Chi-Yu / Farigiraf / Tornadus,Kommo-o / Sinistcha / Ogerpon-Wellspring / Thundurus / Goodra-Hisui / Iron Hands,0
Chi-Yu / Iron Hands / Landorus-Therian / Dusclops / Ogerpon-Wellspring / Ursaluna-Bloodmoon,Ninetales-Alola / Chien-Pao / Iron Hands / Cetitan / Baxcalibur / Sandslash-Alola,0
Dusclops / Chi-Yu / Flutter Mane / Ursaluna-Bloodmoon / Ogerpon-Wellspring / Iron Hands,Ogerpon-Wellspring / Roaring Moon / Heatran / Flutter Mane / Iron Hands / Rillaboom,0
Ninetales-Alola / Heatran / Landorus-Therian / Baxcalibur / Ogerpon-Wellspring / Iron Hands,Chien-Pao / Rillaboom / Arcanine-Hisui / Urshifu-* / Tornadus / Flutter Mane,0
Tornadus / Glimmora / Flutter Mane / Urshifu-* / Ogerpon-Wellspring / Heatran,Flutter Mane / Urshifu-* / Arcanine-Hisui / Milotic / Amoonguss / Iron Hands,0
Urshifu-* / Farigiraf / Clefairy / Ogerpon-Hearthflame / Ursaluna-Bloodmoon / Okidogi,Flutter Mane / Arcanine-Hisui / Rillaboom / Milotic / Iron Hands / Cresselia,0
Ninetales-Alola / Heatran / Landorus-Therian / Baxcalibur / Ogerpon-Wellspring / Iron Hands,Sylveon / Sneasler / Breloom / Alomomola / Dachsbun / Garganacl,0
Ninetales-Alola / Heatran / Salamence / Iron Hands / Ogerpon-Wellspring / Rillaboom,Chi-Yu / Tornadus / Flutter Mane / Iron Hands / Ogerpon-Wellspring / Regieleki,0
Chien-Pao / Dragonite / Rillaboom / Heatran / Urshifu-* / Farigiraf,Heatran / Rillaboom / Ninetales-Alola / Landorus-Therian / Baxcalibur / Ogerpon-Wellspring,0
Iron Hands / Arcanine-Hisui / Urshifu-Rapid-Strike / Flutter Mane / Tornadus / Kingambit,Tornadus / Ogerpon-Hearthflame / Landorus-Therian / Rillaboom / Urshifu-Rapid-Strike / Flutter Mane,0
Indeedee-F / Armarouge / Gallade / Urshifu-* / Torkoal / Ursaluna,Flutter Mane / Chi-Yu / Ogerpon-Wellspring / Iron Hands / Landorus-Therian / Rillaboom,0
Dragonite / Chien-Pao / Sinistcha / Urshifu-* / Heatran / Iron Hands,Roaring Moon / Ogerpon-Hearthflame / Flutter Mane / Tornadus / Chi-Yu / Landorus-Therian,0
Flutter Mane / Iron Hands / Ogerpon-Hearthflame / Torkoal / Lilligant / Cresselia,Iron Hands / Flutter Mane / Ogerpon-Hearthflame / Regieleki / Urshifu-* / Arcanine-Hisui,0
Dusclops / Chi-Yu / Flutter Mane / Ursaluna-Bloodmoon / Iron Hands / Ogerpon-Wellspring,Ursaluna-Bloodmoon / Snorlax / Sinistcha / Iron Hands / Farigiraf / Flutter Mane,0
Ogerpon-Wellspring / Chi-Yu / Flutter Mane / Landorus-Therian / Kingambit / Iron Hands,Heatran / Iron Hands / Roaring Moon / Amoonguss / Flutter Mane / Landorus-Therian,0
Ninetales-Alola / Landorus-Therian / Heatran / Okidogi / Ogerpon-Wellspring / Rillaboom,Zapdos-Galar / Flutter Mane / Chi-Yu / Ogerpon-Wellspring / Farigiraf / Rillaboom,0
Basculegion / Rillaboom / Landorus-Therian / Tornadus / Farigiraf / Chi-Yu,Armarouge / Indeedee-F / Ogerpon-Cornerstone / Enamorus-Therian / Gallade / Kingambit,0
Ninetales-Alola / Heatran / Landorus-Therian / Baxcalibur / Ogerpon-Wellspring / Iron Hands,Hatterene / Armarouge / Indeedee-F / Sneasler / Kingambit / Ogerpon-Wellspring,0
Indeedee-F / Ogerpon-Wellspring / Iron Bundle / Arcanine-Hisui / Gholdengo / Urshifu-*,Chien-Pao / Dragonite / Rillaboom / Heatran / Urshifu-* / Farigiraf,0
Chi-Yu / Iron Hands / Landorus-Therian / Dusclops / Ogerpon-Wellspring / Ursaluna-Bloodmoon,Iron Hands / Landorus-Therian / Ogerpon-Hearthflame / Milotic / Kommo-o / Clefairy,0
Urshifu-* / Tornadus / Regidrago / Rillaboom / Arcanine-Hisui / Gholdengo,Ursaluna-Bloodmoon / Sinistcha / Sneasler / Chi-Yu / Farigiraf / Tornadus,0
Glimmora / Rillaboom / Dondozo / Flutter Mane / Tatsugiri / Ogerpon-Hearthflame,Grimmsnarl / Arcanine / Iron Hands / Gastrodon / Sylveon / Corviknight,0
Arcanine-Hisui / Chien-Pao / Urshifu-* / Rillaboom / Flutter Mane / Tornadus,Dragonite / Chien-Pao / Rillaboom / Urshifu-* / Heatran / Farigiraf,0
Bronzong / Ursaluna / Amoonguss / Chi-Yu / Iron Hands / Ogerpon-Wellspring,Urshifu-* / Farigiraf / Clefairy / Ogerpon-Hearthflame / Ursaluna-Bloodmoon / Okidogi,0
Hydreigon / Tornadus / Gholdengo / Arcanine-Hisui / Rillaboom / Urshifu-*,Landorus-Therian / Iron Hands / Gholdengo / Grimmsnarl / Sinistcha / Volcarona,0
Dusclops / Chi-Yu / Flutter Mane / Ursaluna-Bloodmoon / Ogerpon-Wellspring / Iron Hands,Empoleon / Sinistcha / Roaring Moon / Ursaluna-Bloodmoon / Heatran / Enamorus,0
Annihilape / Maushold / Rillaboom / Landorus-Therian / Farigiraf / Arcanine-Hisui,Arcanine-Hisui / Iron Hands / Flutter Mane / Kingambit / Iron Bundle / Rillaboom,0
Ninetales-Alola / Baxcalibur / Landorus-Therian / Sinistcha / Iron Hands / Heatran,Tornadus / Ursaluna-Bloodmoon / Rillaboom / Chien-Pao / Arcanine-Hisui / Flutter Mane,0
Dusclops / Ursaluna-Bloodmoon / Ogerpon-Wellspring / Chi-Yu / Iron Hands / Landorus-Therian,Ninetales-Alola / Heatran / Landorus-Therian / Baxcalibur / Ogerpon-Wellspring / Iron Hands,0
Dondozo / Tatsugiri / Ninetales-Alola / Glimmora / Ogerpon-Hearthflame / Iron Hands,Urshifu-* / Heatran / Rillaboom / Cresselia / Chien-Pao / Flutter Mane,0
Flutter Mane / Ogerpon-Wellspring / Iron Hands / Kingambit / Clefairy / Landorus-Therian,Tornadus / Flutter Mane / Urshifu-* / Ogerpon-Wellspring / Heatran / Farigiraf,0
Iron Hands / Arcanine-Hisui / Urshifu-Rapid-Strike / Flutter Mane / Tornadus / Kingambit,Torkoal / Urshifu-Single-Strike / Indeedee-F / Ursaluna / Armarouge / Ogerpon-Cornerstone,0
Roaring Moon / Gholdengo / Arcanine-Hisui / Ogerpon-Wellspring / Iron Hands / Landorus,Heatran / Landorus-Therian / Rillaboom / Iron Hands / Ogerpon-Hearthflame / Iron Bundle,0
Cresselia / Ursaluna / Iron Hands / Zoroark-Hisui / Enamorus-Therian / Ogerpon-Wellspring,Roaring Moon / Gholdengo / Arcanine-Hisui / Ogerpon-Wellspring / Iron Hands / Landorus,0
Tornadus / Regidrago / Arcanine-Hisui / Urshifu-* / Flutter Mane / Brambleghast,Regieleki / Pelipper / Landorus / Rillaboom / Baxcalibur / Farigiraf,0
Glimmora / Rillaboom / Dondozo / Flutter Mane / Tatsugiri / Ogerpon-Hearthflame,Dondozo / Tatsugiri / Ninetales-Alola / Glimmora / Ogerpon-Hearthflame / Iron Hands,0
Rillaboom / Glimmora / Urshifu-* / Farigiraf / Iron Hands / Heatran,Roaring Moon / Amoonguss / Urshifu-* / Iron Hands / Heatran / Landorus-Therian,0
Amoonguss / Gyarados / Ogerpon-Hearthflame / Iron Hands / Gholdengo / Roaring Moon,Dusclops / Ursaluna-Bloodmoon / Ogerpon-Wellspring / Chi-Yu / Iron Hands / Landorus-Therian,0
Urshifu-* / Pelipper / Amoonguss / Iron Hands / Gholdengo / Farigiraf,Flutter Mane / Ogerpon-Wellspring / Iron Hands / Kingambit / Clefairy / Landorus-Therian,0
Tornadus / Arcanine-Hisui / Rillaboom / Urshifu-* / Gholdengo / Salamence,Dusclops / Chi-Yu / Flutter Mane / Ursaluna-Bloodmoon / Ogerpon-Wellspring / Iron Hands,0
Hydreigon / Tornadus / Gholdengo / Arcanine-Hisui / Rillaboom / Urshifu-*,Landorus-Therian / Amoonguss / Heatran / Iron Hands / Flutter Mane / Roaring Moon,0
Flutter Mane / Urshifu-* / Ogerpon-Wellspring / Rillaboom / Tornadus / Arcanine-Hisui,Iron Valiant / Chi-Yu / Ogerpon-Wellspring / Farigiraf / Landorus-Therian / Kingambit,0
